14127,266347,6674991,188338087,258856,4882258,122665946,6288310,118317724,172805344,14127,-3762417722,1.00E+15,-2.67E+20,-3656599856,9.74E+14,-2.59E+20,9.46E+14,-2.52E+20,-2.45E+20,4.60E+48,1.83E+51,3.22E+57,-1.60E+62,1.83E+51,1.68E+56,-1.10E+61,3.22E+57,-1.10E+61,-1.60E+62,70,33,67,84,49,72,30,86,101,123,32,58,61,39,68,128,97,74,16,50,0,11,18,16,20,19,3,17,6,18,10,10,2,1,10,10,16,2,10,10,10,17,6,16,16,16,6,16,9,10,9,3,13,4,10,16,10,9,6,17,14,7,8,11,14,1,6,14,17,10,7,10,14,2,15,6,4,1,1,7,9,19,16,10,13,4,11,18,16,9,4,16,4,15,10,16,8,17,9,16,1,2,6,15,12,6,9,14,5,2,16,17,10,17,10,12,17,1,14,1,12,7,17,1
5211,62607,974011,16989105,61081,737656,11540668,933019,11256874,16099519,5211,-326182470,2.04E+13,-1.28E+18,-318232010,1.99E+13,-1.25E+18,1.94E+13,-1.22E+18,-1.19E+18,3.18E+27,2.69E+29,1.98E+35,-2.69E+39,2.69E+29,1.04E+34,-2.08E+38,1.98E+35,-2.08E+38,-2.69E+39,36,19,26,38,24,30,14,31,32,40,13,14,24,39,27,48,28,21,3,16,0,11,4,16,1,13,1,1,13,3,13,1,1,16,4,13,6,16,16,6,16,4,1,1,1,6,16,15,4,17,13,10,17,14,3,17,6,15,9,16,4,1,13,6,1,6,15,15,14,16,20,1,16,16,16,15,6,8,16,18,17,9,9,17,7,17,16,14,8,4,8,8,13,2,9,8,2,6,3,9,16,16,6,8,7,20,6,18,8,17,2,4,6,2,9,6,5,5,15,15,16,14,14,1
10561,180545,4041199,101581463,175322,2970297,66070943,3844956,64533895,95159456,10561,-1906555200,3.44E+14,-6.21E+19,-1851400320,3.34E+14,-6.03E+19,3.25E+14,-5.86E+19,-5.69E+19,2.17E+42,4.36E+44,8.61E+50,-3.21E+55,4.36E+44,4.52E+49,-2.31E+54,8.61E+50,-2.31E+54,-3.21E+55,92,54,45,83,31,72,32,17,30,135,14,27,87,70,83,67,43,47,16,27,0,11,13,6,4,4,4,4,15,1,5,10,18,1,15,4,4,10,1,16,1,10,15,15,3,16,6,14,1,5,16,10,4,14,10,15,13,10,10,1,16,16,10,13,10,1,1,15,20,10,14,10,3,1,1,15,10,18,15,2,12,1,7,6,4,13,15,12,20,10,12,17,10,16,17,1,10,12,8,10,4,9,20,6,15,12,10,10,16,13,14,15,13,15,20,19,15,6,18,9,5,12,12,1
52630,1939203,94795399,5215630605,1913243,70720789,3459647159,91908815,3397268927,4968171191,52630,-1.02E+11,1.98E+17,-3.84E+23,-1.01E+11,1.95E+17,-3.79E+23,1.93E+17,-3.74E+23,-3.69E+23,5.56E+111,5.86E+114,1.24E+122,-3.72E+127,5.86E+114,6.13E+120,-2.43E+126,1.24E+122,-2.43E+126,-3.72E+127,332,132,277,401,220,251,163,241,308,638,114,162,237,282,283,383,249,336,69,129,0,11,4,2,13,16,2,14,7,18,16,9,4,4,17,13,9,5,2,16,14,2,6,4,15,10,13,13,1,1,13,8,1,3,16,4,12,12,12,16,17,11,1,16,1,16,4,6,4,11,4,2,6,14,4,10,9,4,4,6,6,13,2,10,5,13,6,16,3,16,19,14,4,12,13,4,4,13,2,16,9,1,16,19,17,18,14,4,16,9,9,9,9,15,9,9,9,9,9,6,12,9,16,1
13564,266265,6876281,199606971,255321,4993586,128327924,6350983,123580798,177830667,13564,-3611352195,9.62E+14,-2.56E+20,-3462918723,9.22E+14,-2.45E+20,8.84E+14,-2.35E+20,-2.26E+20,1.68E+50,6.95E+52,1.34E+59,-7.07E+63,6.95E+52,6.92E+57,-4.79E+62,1.34E+59,-4.79E+62,-7.07E+63,83,20,90,156,37,46,27,66,144,149,41,67,49,91,76,85,58,59,11,33,0,11,16,15,13,13,13,17,6,9,11,13,6,1,13,4,17,1,13,6,3,6,1,6,1,16,15,14,15,9,10,4,1,10,8,15,3,13,15,16,13,8,12,18,4,16,10,10,3,6,10,12,16,10,18,10,3,10,3,5,13,1,10,15,9,12,9,12,8,3,12,5,10,12,15,20,4,9,8,18,9,9,8,15,6,10,14,11,9,1,4,3,20,3,18,18,9,18,8,6,15,6,1,1
11133,182649,3969659,97221573,181385,2955469,63991297,3865073,62469419,92703809,11133,-2033248668,3.71E+14,-6.78E+19,-2019177820,3.69E+14,-6.73E+19,3.66E+14,-6.69E+19,-6.64E+19,6.93E+40,7.17E+42,2.37E+49,-8.16E+53,7.17E+42,1.21E+48,-5.94E+52,2.37E+49,-5.94E+52,-8.16E+53,78,15,44,51,13,82,17,20,23,121,13,23,109,42,71,142,47,58,28,15,0,11,6,16,6,6,17,6,10,10,6,17,4,19,13,10,13,10,10,10,10,5,8,11,6,6,4,1,10,3,16,13,13,14,8,10,18,7,13,14,3,14,10,10,14,6,16,6,13,1,9,11,15,2,15,16,16,6,14,13,13,13,17,8,15,19,10,10,12,6,14,13,10,16,11,1,17,13,3,10,7,20,10,10,13,3,6,17,10,10,10,7,15,13,16,18,14,6,15,13,14,3,3,1
2165,16786,169428,1932358,16707,127802,1274492,167875,1277678,1899843,2165,-36324904,6.09E+11,-1.02E+16,-36153948,6.07E+11,-1.02E+16,6.04E+11,-1.01E+16,-1.01E+16,6.69E+16,3.11E+18,4.48E+23,-1.69E+27,3.11E+18,2.57E+22,-1.51E+26,4.48E+23,-1.51E+26,-1.69E+27,18,3,13,13,11,25,4,8,10,16,3,4,16,11,15,17,7,18,0,6,0,11,16,16,6,1,1,16,6,17,6,15,6,15,13,15,6,6,6,13,6,13,6,3,13,13,13,16,4,17,7,9,10,18,18,18,6,6,6,6,18,6,9,16,1,10,17,8,14,5,8,14,16,20,5,18,16,3,20,3,13,17,8,4,3,16,20,17,9,8,2,16,18,3,6,8,13,1,15,10,3,8,10,3,17,1,6,14,4,4,5,6,1,11,15,4,14,20,11,15,1,6,7,1
1542,9835,80131,736753,9700,61034,496904,78648,487818,717214,1542,-15155735,1.49E+11,-1.46E+15,-14947700,1.47E+11,-1.44E+15,1.45E+11,-1.42E+15,-1.40E+15,1.75E+13,4.59E+14,3.61E+19,-6.58E+22,4.59E+14,2.13E+18,-6.77E+21,3.61E+19,-6.77E+21,-6.58E+22,7,7,6,0,7,8,6,4,4,12,7,8,8,4,14,9,13,8,2,5,0,11,1,11,16,16,10,19,19,17,1,8,10,10,10,1,10,17,18,16,11,2,20,6,18,13,17,20,14,3,5,10,20,9,7,11,3,5,13,9,17,16,5,13,16,12,1,1,20,2,12,18,11,11,18,15,15,6,11,17,1,7,6,15,2,9,16,5,12,17,5,18,7,17,3,13,15,12,10,12,17,10,2,8,12,14,13,3,14,1,10,15,17,17,15,15,7,5,15,8,17,3,2,1
2662,24084,286000,3823410,22885,201570,2358282,251373,2169722,3079015,2662,-64087524,1.54E+12,-3.71E+16,-60896985,1.47E+12,-3.53E+16,1.39E+12,-3.35E+16,-3.19E+16,2.24E+19,1.72E+21,2.78E+26,-1.39E+30,1.72E+21,1.44E+25,-1.07E+29,2.78E+26,-1.07E+29,-1.39E+30,12,22,5,15,8,21,4,10,22,14,6,19,14,11,22,20,19,11,2,4,0,11,7,10,6,10,10,1,10,1,10,18,5,5,16,16,11,6,7,1,3,12,10,9,1,16,9,1,15,15,14,15,15,8,16,17,4,18,13,13,16,2,16,12,6,2,4,7,2,16,4,20,12,6,2,10,9,2,15,13,15,10,5,8,10,10,4,15,12,3,8,15,14,8,6,8,2,10,1,1,2,13,18,6,20,20,6,8,15,12,15,3,11,12,9,2,17,14,2,9,8,4,12,1
2837,24958,291430,3854278,25203,219651,2556577,289811,2495343,3736137,2837,-70780888,1.77E+12,-4.41E+16,-71475708,1.78E+12,-4.45E+16,1.80E+12,-4.49E+16,-4.54E+16,2.39E+19,6.21E+20,3.15E+26,-1.80E+30,6.21E+20,1.73E+25,-1.56E+29,3.15E+26,-1.56E+29,-1.80E+30,6,23,9,18,9,21,7,11,29,15,6,12,11,15,23,28,15,11,2,6,0,11,7,10,15,10,8,16,2,5,5,8,8,10,12,5,11,4,20,8,6,16,14,12,1,16,15,6,15,15,14,15,15,11,7,13,12,18,16,14,6,2,14,6,6,2,1,17,2,16,3,20,12,6,2,10,16,2,9,13,15,10,5,5,18,10,4,15,8,6,11,9,14,8,6,18,2,10,16,16,2,13,16,6,20,20,6,17,15,20,13,3,8,12,9,2,17,9,2,9,18,3,2,1
1617,12281,119877,1311263,10799,81870,803226,90753,681756,851639,1617,-19846096,2.44E+11,-2.99E+15,-17451184,2.14E+11,-2.63E+15,1.88E+11,-2.31E+15,-2.03E+15,3.33E+15,3.75E+17,1.34E+22,-2.73E+25,3.75E+17,7.00E+20,-1.72E+24,1.34E+22,-1.72E+24,-2.73E+25,11,4,10,18,11,10,5,10,13,17,8,3,6,2,7,12,4,6,4,10,0,11,1,9,5,9,8,15,13,1,17,1,16,3,2,16,3,8,10,15,10,8,9,4,10,1,9,20,4,20,11,4,3,14,18,11,10,17,4,9,3,10,10,4,3,6,5,6,4,7,13,5,20,7,2,10,8,1,4,18,13,9,4,7,19,17,13,4,6,7,16,8,18,6,5,1,11,20,20,5,17,20,3,13,19,8,6,9,10,10,20,10,4,3,5,5,18,11,16,3,20,15,6,1
4623,52433,779315,13064885,50987,574267,8514527,735577,8213503,11953991,4623,-242345326,1.27E+13,-6.66E+17,-235661914,1.24E+13,-6.48E+17,1.20E+13,-6.30E+17,-6.12E+17,1.23E+26,1.59E+28,5.93E+33,-6.80E+37,1.59E+28,3.18E+32,-5.10E+36,5.93E+33,-5.10E+36,-6.80E+37,27,0,38,56,12,18,7,27,54,42,8,31,18,15,15,31,35,19,3,15,0,11,6,5,10,19,17,6,17,19,8,18,18,10,11,10,7,16,16,13,8,14,1,5,13,9,13,1,6,16,14,3,9,13,10,7,12,15,4,10,16,1,4,15,13,10,12,4,14,8,1,4,1,4,1,3,4,8,9,9,17,20,13,13,4,12,9,13,6,4,16,12,20,16,5,18,3,12,10,12,10,10,9,1,8,17,4,9,4,9,12,4,9,4,15,14,16,18,9,8,16,13,12,1
843,4734,33652,268080,4378,24092,168286,29234,154486,221506,843,-3986028,18847479448,-8.91E+13,-3686276,17430129224,-8.24E+13,16119378678,-7.62E+13,-7.05E+13,72322825693,2.03E+12,5.45E+16,-4.87E+19,2.03E+12,3.41E+15,-5.80E+18,5.45E+16,-5.80E+18,-4.87E+19,7,1,9,11,6,5,2,2,9,11,3,5,0,3,0,6,4,8,1,1,0,11,6,16,4,10,4,17,1,11,4,17,10,8,12,18,5,7,1,7,16,6,9,4,6,3,9,20,9,10,16,9,9,4,10,9,3,10,10,14,17,4,10,16,16,5,10,3,18,14,9,3,1,3,1,18,3,9,8,11,9,4,10,3,4,12,6,3,6,4,18,3,5,14,4,5,18,18,10,18,1,1,10,17,18,1,2,12,12,5,5,19,4,12,16,40079,360544,4676964,70505518,383737,3352588,42977254,4490593,1
4128,43521,595709,9157449,40918,430124,5918514,532588,5571820,7811464,4128,-179611167,7.81E+12,-3.40E+17,-168868586,7.35E+12,-3.20E+17,6.91E+12,-3.01E+17,-2.83E+17,2.37E+23,3.30E+25,6.87E+30,-5.82E+34,3.30E+25,3.79E+29,-4.36E+33,6.87E+30,-4.36E+33,-5.82E+34,21,13,11,9,17,19,7,38,24,52,9,18,12,3,18,45,22,24,5,16,0,11,18,16,16,17,16,8,13,18,18,9,1,10,15,16,14,18,16,3,20,6,12,20,3,8,8,18,15,7,20,12,20,17,6,9,10,12,8,6,18,4,9,3,7,6,8,9,10,17,16,18,18,5,8,10,8,2,2,10,8,8,10,4,12,8,5,18,10,10,17,8,19,9,17,9,9,5,7,15,13,11,20,20,5,8,6,12,10,1,10,16,3,10,10,1,6,18,1,20,17,1,12,1
4077,43944,606154,9341664,41235,443258,6066246,532853,5676830,7706187,4077,-179115744,7.87E+12,-3.46E+17,-168073860,7.38E+12,-3.24E+17,6.93E+12,-3.04E+17,-2.86E+17,2.35E+23,2.19E+25,6.84E+30,-5.69E+34,2.19E+25,3.43E+29,-4.23E+33,6.84E+30,-4.23E+33,-5.69E+34,25,7,19,24,8,24,9,13,21,18,19,19,25,35,15,34,13,17,3,28,0,11,16,16,13,3,6,6,20,1,16,3,3,14,5,7,6,12,2,16,18,13,8,11,11,6,14,20,4,19,17,3,13,10,17,11,5,14,3,1,9,17,9,9,4,1,6,16,1,12,16,15,6,9,1,4,1,15,8,15,15,13,11,12,1,5,11,18,19,1,9,3,4,15,9,15,10,1,14,14,12,13,3,10,7,12,1,4,10,16,9,11,10,6,9,16,19,9,16,10,17,10,1,1
6241,79819,1340147,25404001,79890,1019197,17065047,1338554,17043085,25256736,6241,-498070560,3.97E+13,-3.17E+18,-498513600,3.98E+13,-3.18E+18,3.98E+13,-3.18E+18,-3.18E+18,2.29E+30,1.60E+32,2.22E+38,-3.88E+42,1.60E+32,1.17E+37,-2.99E+41,2.22E+38,-2.99E+41,-3.88E+42,34,0,40,80,10,31,7,24,41,68,18,35,41,42,37,41,17,27,4,22,0,11,17,4,16,9,1,20,15,5,6,1,18,10,10,10,8,7,10,8,5,10,18,13,6,17,4,1,1,16,5,14,15,12,14,10,10,14,9,4,13,3,10,15,10,4,12,18,14,9,5,13,16,13,4,11,8,15,1,10,4,20,8,4,9,10,15,14,14,1,7,15,4,4,16,16,13,3,20,12,13,20,14,6,8,16,18,13,10,14,10,9,4,12,6,4,4,16,7,10,1,4,16,1
4420,51414,776738,13183668,48189,559540,8470204,689129,7961874,11114583,4420,-227198466,1.17E+13,-6.00E+17,-212947191,1.09E+13,-5.63E+17,1.03E+13,-5.27E+17,-4.94E+17,1.17E+26,1.91E+28,5.58E+33,-6.27E+37,1.91E+28,3.01E+32,-4.59E+36,5.58E+33,-4.59E+36,-6.27E+37,29,0,44,54,13,25,6,24,52,37,10,27,13,14,18,35,21,24,2,15,0,11,6,13,9,20,18,5,8,17,1,8,8,6,18,5,19,7,18,14,6,5,13,12,13,6,8,9,14,3,9,1,18,7,12,15,4,10,16,4,4,15,13,10,4,4,14,8,1,4,1,3,17,18,16,15,6,17,16,9,4,12,14,4,11,10,9,12,3,16,5,1,3,4,10,6,10,10,11,16,18,1,4,9,4,6,3,18,9,15,16,6,16,18,15,16,16,18,6,6,7,15,6,1
3226,30555,377127,5218821,31063,294892,3643088,381695,3629146,5261977,3226,-98539875,3.01E+12,-9.19E+16,-100178175,3.06E+12,-9.35E+16,3.11E+12,-9.50E+16,-9.66E+16,4.88E+20,-9.36E+21,8.92E+27,-6.28E+31,-9.36E+21,4.64E+26,-5.53E+30,8.92E+27,-5.53E+30,-6.28E+31,28,3,20,26,7,21,7,10,17,33,9,14,29,12,27,28,15,12,1,5,0,11,11,4,9,10,9,16,4,14,5,13,10,16,13,16,1,4,6,2,1,16,13,13,15,6,3,6,3,1,15,6,9,14,4,6,17,17,1,4,17,6,4,7,15,10,13,4,4,10,12,6,18,1,9,4,17,1,7,7,1,17,4,10,9,9,4,18,1,18,8,4,10,16,15,15,6,6,16,1,3,8,9,6,15,4,10,9,1,4,10,16,7,9,18,14,17,17,4,10,2,15,13,1
3154,28958,349196,4766270,30577,276748,3311062,378271,3381482,5243353,3154,-91304574,2.64E+12,-7.65E+16,-96409281,2.79E+12,-8.08E+16,2.95E+12,-8.53E+16,-9.01E+16,4.77E+20,-1.52E+22,8.82E+27,-6.30E+31,-1.52E+22,4.60E+26,-5.61E+30,8.82E+27,-5.61E+30,-6.30E+31,10,14,13,38,16,18,6,26,23,19,7,17,18,9,15,11,15,20,7,15,0,11,1,9,12,13,13,4,12,2,4,3,2,7,8,10,12,1,4,1,5,9,16,9,9,8,2,9,16,10,9,8,2,6,10,18,5,6,8,10,1,10,17,10,8,18,10,5,19,6,16,9,7,5,19,13,4,18,13,9,9,1,20,3,11,4,7,17,5,20,16,12,6,4,9,9,9,8,20,11,4,8,3,13,18,17,15,17,4,8,5,15,16,6,12,6,17,3,4,17,10,4,18,1
2890,25734,297972,3883650,26730,240568,2804598,317880,2876060,4217664,2890,-74345526,1.91E+12,-4.92E+16,-77222970,1.99E+12,-5.11E+16,2.06E+12,-5.31E+16,-5.51E+16,2.43E+19,-9.34E+20,3.40E+26,-2.11E+30,-9.34E+20,1.85E+25,-1.95E+29,3.40E+26,-1.95E+29,-2.11E+30,14,24,13,20,7,18,12,11,16,23,6,7,18,20,13,17,22,21,3,4,0,11,18,16,10,13,15,10,2,1,10,19,6,2,10,10,17,1,18,7,10,6,14,2,18,17,2,16,3,9,14,20,10,7,3,6,14,2,2,3,10,2,14,13,6,16,15,10,17,16,7,2,17,1,10,4,9,17,14,2,7,13,2,3,16,6,4,5,16,1,14,19,12,15,4,8,15,2,7,14,7,15,7,2,4,13,12,14,6,10,15,18,9,9,4,6,17,1,4,16,3,17,18,1
2498,20366,219164,2676974,20958,167146,1796248,226178,1773198,2735988,2498,-50853902,1.04E+12,-2.11E+16,-52332126,1.07E+12,-2.17E+16,1.10E+12,-2.23E+16,-2.30E+16,1.24E+18,2.85E+19,1.18E+25,-5.58E+28,2.85E+19,6.44E+23,-4.94E+27,1.18E+25,-4.94E+27,-5.58E+28,30,4,8,16,7,21,5,5,5,38,1,4,16,13,26,18,8,15,2,7,0,11,1,1,15,15,16,14,15,15,15,6,15,15,6,4,13,6,17,1,10,10,18,13,10,1,10,6,10,6,10,1,10,1,2,10,6,10,10,10,1,18,18,16,10,6,16,15,1,16,10,16,1,14,4,13,1,14,4,4,10,18,1,4,4,3,14,3,13,16,4,10,12,13,14,17,4,4,16,14,3,13,1,13,5,10,12,15,10,18,15,13,15,15,16,1,13,9,6,15,9,17,15,1
2552,21259,230829,2827675,22182,182332,1956726,241310,1970770,2920260,2552,-54231709,1.15E+12,-2.45E+16,-56586282,1.20E+12,-2.56E+16,1.25E+12,-2.67E+16,-2.78E+16,1.26E+18,-3.22E+19,1.25E+25,-6.01E+28,-3.22E+19,6.21E+23,-5.46E+27,1.25E+25,-5.46E+27,-6.01E+28,18,7,10,16,10,20,5,12,14,29,7,7,17,7,15,21,14,14,2,7,0,11,1,4,4,10,6,10,6,5,6,4,6,18,13,18,4,18,10,13,4,6,2,15,7,15,13,4,1,15,1,6,10,1,1,15,16,9,1,2,10,1,10,17,2,2,10,10,16,5,13,8,10,1,6,10,16,17,10,10,11,1,6,14,10,15,18,13,6,9,3,2,11,10,15,1,8,17,4,4,15,16,4,13,16,13,14,14,18,20,16,13,13,15,6,9,13,15,1,7,10,17,8,1
